"l1"	"l2"	"l3"	"l4"	"l5"	"l6"	"l7"	"l8"	"l9"	"l10"	"l11"	"l12"	"l13"	"l14"	"l15"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"
10.026592	4.164133	19.776855	20.545787	14.8713	16.998521	14.599634	0	0	5.380702	4.235388	104.311897	111.795288	16.766306	5.719498	0.310698	0.121946	0.325816	6.748531	1.154439	0.069697	0.090804	0.241747	4.724448	0.307181	58.514831	0.037545	21.320967	1.240687	0.499997	0.008233	0.003066	0.009273	0.128301	0.010252	0.011937	0.00748	0.073019	0.058375	0.077304	0.047588	0.047417	0.167279	0.018961	0.008765
10.659464	5.123484	18.673318	19.371645	14.582504	16.464379	14.037263	0	0	5.315897	4.617967	115.113866	107.723771	14.064814	6.685521	0.248436	0.140018	0.248871	6.327466	1.208165	0.095907	0.096313	0.148285	3.692729	0.166428	60.088411	0.349124	19.609799	1.369036	0.53696	0.006156	0.002615	0.010751	0.058024	0.011212	0.008493	0.011074	0.046385	0.143702	0.100072	0.020667	0.130434	0.104412	0.026525	0.008662
10.29007	4.474986	20.271237	20.379529	14.617736	15.544362	15.054103	0	0	4.537962	4.943623	112.271857	110.716249	15.076281	6.424059	0.319208	0.137006	0.143871	7.612416	1.339966	0.142014	0.089452	0.179145	5.664753	0.045049	67.706172	0.230467	16.479596	1.174193	0.568825	0.007592	0.002446	0.007756	0.105107	0.030981	0.010635	0.010952	0.108178	0.139814	0.052152	0.048328	0.112811	0.090253	0.026806	0.011804
9.945978	4.745973	19.240388	19.93371	13.780617	14.82493	14.845857	0	0	5.792498	5.045628	113.662629	109.793955	16.3975	6.040912	0.321186	0.120512	0.182253	5.913337	1.356304	0.130485	0.097733	0.168248	4.97945	0.255706	56.325599	0.111161	20.402952	1.359189	0.540727	0.004205	0.002999	0.014011	0.184192	0.006956	0.014005	0.008288	0.052872	0.125654	0.097569	0.06868	0.030493	0.106969	0.007991	0.01094
10.346786	4.988542	19.854554	19.562915	14.918339	16.954077	13.679825	0	0	4.829637	5.227762	114.818153	96.612541	14.374871	6.086305	0.225409	0.116739	0.344173	7.772418	1.368223	0.109531	0.106182	0.220204	5.220998	0.135682	61.066333	0.145519	16.272789	1.36042	0.551715	0.005133	0.002775	0.008522	0.131598	0.027374	0.010915	0.005695	0.102208	0.071726	0.045813	0.043794	0.129108	0.14467	0.009358	0.012614
9.516907	5.104511	19.817974	19.292279	14.51296	16.348093	15.240853	0	0	5.002361	5.32863	97.394539	99.089846	13.779538	5.681343	0.241903	0.138209	0.224402	8.516167	1.296032	0.081132	0.098279	0.191538	5.600801	0.337829	68.352166	0.329729	22.051614	1.30155	0.642599	0.0075	0.00389	0.018901	0.081601	0.033753	0.009141	0.006995	0.068004	0.077256	0.051281	0.094836	0.043724	0.098757	0.027828	0.008001
9.79439	4.514663	18.93226	20.1585	14.006667	15.762461	14.130371	0	0	4.686973	5.155739	101.111909	97.094965	15.714078	6.286871	0.239662	0.104444	0.157909	6.852428	1.274747	0.091012	0.114847	0.192566	6.001507	0.3349	66.567846	0.173102	18.35282	1.363559	0.403358	0.007274	0.003037	0.010847	0.060678	0.030358	0.009543	0.005304	0.107254	0.078523	0.043508	0.040648	0.152415	0.150254	0.021011	0.006737
10.461037	3.970255	20.008022	20.939339	13.975402	16.260495	14.200598	0	0	5.539729	4.662765	105.951889	103.24022	14.609367	6.516857	0.315403	0.118465	0.337772	9.406722	1.337559	0.05861	0.10504	0.208576	5.108213	0.244738	65.026293	0.171013	20.252158	1.299321	0.554899	0.005359	0.001552	0.00819	0.099448	0.027245	0.01059	0.006129	0.113927	0.078787	0.095103	0.066789	0.057048	0.145204	0.021325	0.006658
10.697701	4.718319	19.995523	20.993249	15.048033	15.349271	14.68028	0	0	5.720696	4.885551	107.373372	112.056773	12.667357	6.588753	0.31771	0.11371	0.284993	5.474841	1.412187	0.105483	0.095832	0.248967	4.72771	0.066204	63.733947	0.085617	22.751418	1.183087	0.483332	0.0081	0.002869	0.016982	0.138979	0.037868	0.012258	0.012162	0.092538	0.162543	0.042646	0.104682	0.041237	0.175209	0.0203	0.005292
9.891835	4.37731	20.135071	18.526183	14.381523	16.423341	13.833553	0	0	5.510371	4.513413	114.041733	96.96574	14.715538	6.147061	0.222629	0.149683	0.215671	4.795076	1.159629	0.095215	0.086281	0.255377	4.06519	0.117416	52.806179	0.175035	19.344606	1.247483	0.561977	0.003889	0.002703	0.011218	0.081128	0.025192	0.00894	0.007582	0.050022	0.112552	0.083411	0.024193	0.079796	0.112898	0.017555	0.008128
9.843842	4.547104	21.30306	20.575402	13.84128	16.374493	14.739393	0	0	5.132914	4.327168	108.363732	105.376769	13.00114	6.756906	0.254426	0.117378	0.333538	6.883193	1.187765	0.093341	0.112522	0.144544	4.170339	0.142805	54.256439	0.106351	22.175566	1.413291	0.547074	0.006502	0.003204	0.011381	0.074252	0.016056	0.012712	0.009482	0.041679	0.133371	0.103409	0.03171	0.059597	0.0267	0.01719	0.007816
10.514065	3.715519	21.366638	19.653673	14.42166	16.665174	14.443269	0	0	5.329294	5.062729	106.053812	102.504664	14.866138	6.006479	0.293255	0.131878	0.24244	8.779689	1.29036	0.070308	0.09697	0.159715	4.912083	0.077524	65.377528	0.214711	20.564235	1.309251	0.458641	0.005819	0.003594	0.009778	0.122905	0.016648	0.007891	0.00599	0.065507	0.120506	0.080177	0.06381	0.075251	0.165196	0.024949	0.007047
10.25603	4.050897	20.756663	18.677591	15.278326	17.31247	14.619313	0	0	4.618003	5.141188	99.411386	104.274362	13.488647	6.78258	0.265597	0.157646	0.193064	5.611439	1.323304	0.099322	0.112079	0.271388	6.511401	0.205633	68.593707	0.062691	18.727203	1.231401	0.531816	0.009802	0.003786	0.019475	0.032419	0.035883	0.013737	0.005338	0.086789	0.080198	0.086199	0.08587	0.142838	0.114665	0.015827	0.00907
10.477987	4.083812	19.444856	20.124251	14.957144	15.176049	14.799567	0	0	5.393229	4.837006	109.975989	106.669945	15.67877	6.01146	0.31721	0.146761	0.277938	5.884941	1.179396	0.107259	0.101927	0.220728	3.686826	0.235137	61.954627	0.294913	19.421106	1.27029	0.553996	0.006057	0.002905	0.015448	0.110097	0.043034	0.012105	0.008636	0.085789	0.111823	0.07145	0.080556	0.137941	0.066175	0.015415	0.004759
9.610093	4.804466	19.314628	20.363161	14.436882	16.015499	13.915359	0	0	4.703754	5.508799	101.653497	105.971015	14.981495	5.371001	0.240303	0.129487	0.175363	8.880002	1.245551	0.147132	0.098607	0.206106	5.646408	0.222837	50.436376	0.155451	23.637041	1.256546	0.520508	0.005211	0.003016	0.011087	0.083904	0.029537	0.01138	0.010276	0.097568	0.172133	0.119794	0.040003	0.127844	0.076282	0.013191	0.008205
10.371085	4.60387	20.058603	20.870611	14.885762	16.896309	14.23183	0	0	4.798369	5.089009	105.328374	110.084154	15.287293	5.927417	0.345526	0.111885	0.249503	3.912082	1.23053	0.102914	0.088227	0.203893	5.247548	0.191603	64.703425	0.240195	16.892191	1.203152	0.495547	0.007529	0.00311	0.018049	0.066771	0.042153	0.009327	0.01027	0.030778	0.092632	0.068888	0.070753	0.104	0.073944	0.022997	0.003537
9.979007	5.060663	19.570303	21.262469	13.940096	15.70781	13.731766	0	0	4.66383	4.778601	105.623485	109.73752	15.820038	6.156936	0.308948	0.112509	0.245229	8.439616	1.350634	0.11416	0.092477	0.21816	4.339644	0.157936	48.423699	0.335663	16.866422	1.209064	0.508229	0.008992	0.003489	0.016911	0.125553	0.021952	0.009123	0.01172	0.07481	0.122687	0.093799	0.069426	0.096013	0.082099	0.024463	0.010022
9.909981	3.868393	20.586672	20.207677	14.911107	15.923726	14.460096	0	0	4.909201	5.23904	110.26062	115.415799	15.382553	5.561156	0.25717	0.156989	0.217382	6.55278	1.178221	0.098229	0.098712	0.232663	4.415152	0.27542	52.577614	0.286357	19.734268	1.357022	0.354733	0.0088	0.003209	0.014614	0.091575	0.015039	0.010283	0.009619	0.081881	0.094078	0.082189	0.089345	0.093343	0.114932	0.02422	0.008301
9.354098	4.272247	19.404771	19.753901	14.486526	14.779344	13.806244	0	0	4.81258	4.855392	110.825344	101.444693	13.643711	6.348709	0.339971	0.106998	0.177799	4.594391	1.252531	0.137769	0.095047	0.216659	5.300116	0.201676	62.476917	0.239257	23.090202	1.395159	0.584748	0.006388	0.002143	0.008871	0.044363	0.032465	0.011586	0.008505	0.127204	0.134976	0.055102	0.118632	0.095596	0.049776	0.018744	0.006843
10.179067	4.394106	20.948743	19.969865	14.40803	17.029679	13.987436	0	0	5.292659	5.637237	102.508941	109.270977	13.550181	5.778129	0.273385	0.119287	0.078666	9.437981	1.196757	0.079103	0.097702	0.229389	5.431561	0.240851	63.603585	0.089932	20.762413	1.348883	0.404422	0.00798	0.003505	0.012543	0.068011	0.019988	0.011513	0.011796	0.083116	0.08337	0.105316	0.125185	0.025953	0.08386	0.012898	0.005739
10.218466	4.136492	19.757586	19.986618	13.802762	15.137271	14.069003	0	0	5.309566	5.285329	104.626052	104.090036	16.681118	5.603797	0.285737	0.154036	0.195348	6.694967	1.410633	0.115798	0.099891	0.224278	3.971726	0.132569	66.822707	0.200402	17.444452	1.380826	0.610066	0.009027	0.002945	0.009571	0.051895	0.050688	0.012333	0.014032	0.125352	0.130114	0.131272	0.004469	0.170451	0.179687	0.01771	0.012439
10.098973	5.137458	18.56903	19.916525	14.809359	16.91212	14.265443	0	0	4.988839	4.597574	109.724599	100.242259	14.285655	6.282392	0.28674	0.148893	0.139824	4.882391	1.141406	0.052511	0.093206	0.253852	4.214836	0.228976	69.243623	0.279161	19.213318	1.216866	0.488832	0.00564	0.001902	0.016646	0.133689	0.031387	0.010788	0.013396	0.13002	0.06453	0.128751	0.082016	0.039137	0.122868	0.018235	0.012172
10.338419	5.068981	20.246826	20.534025	15.063776	15.617547	14.405546	0	0	5.237973	5.526957	102.927603	114.743516	15.94707	6.607435	0.301371	0.14414	0.21116	5.669968	1.313203	0.127572	0.089062	0.283726	4.559342	0.144418	68.025425	0.256148	20.498252	1.273678	0.452519	0.006834	0.002861	0.013481	0.143284	0.044201	0.013456	0.011195	0.163561	0.066687	0.075365	0.106412	0.007974	0.142915	0.017254	0.005379
9.973095	4.922483	20.190337	18.910384	14.674692	15.510093	14.020684	0	0	4.735697	4.436529	112.493134	101.797098	13.226755	6.235294	0.232692	0.152319	0.110028	3.767827	1.322518	0.121243	0.090199	0.201563	4.104561	0.13975	57.71054	0.169511	22.034231	1.330474	0.472106	0.007033	0.004378	0.012639	0.162182	0.045049	0.008583	0.012594	0.039187	0.044914	0.078968	0.019164	0.105278	0.08965	0.015612	0.007506
9.711466	4.351765	19.88281	18.501455	13.935882	14.91431	13.883841	0	0	4.636982	5.211203	106.655116	107.865017	15.569112	5.739044	0.23424	0.136841	0.163137	8.101785	1.458075	0.124512	0.101243	0.289085	5.814158	0.090282	55.35175	0.205253	21.802695	1.266845	0.607997	0.008349	0.003172	0.012512	0.149987	0.036804	0.011604	0.011301	0.070224	0.118356	0.111624	0.088168	0.102303	0.154973	0.011953	0.007933
10.013068	4.760403	20.348558	20.046345	14.124572	15.93269	14.178571	0	0	4.528743	5.044974	99.52905	103.55052	14.483121	5.283833	0.288066	0.124179	0.241232	4.452166	1.249709	0.110807	0.089717	0.193445	5.455243	0.233805	55.01261	0.182156	18.932061	1.434637	0.48649	0.006979	0.002294	0.014774	0.155302	0.014556	0.013088	0.00818	0.14914	0.140862	0.032928	0.036497	0.146555	0.063478	0.014401	0.008693
9.419405	4.656118	20.549143	21.14353	14.660112	16.048886	14.304869	0	0	5.410698	5.436795	103.546626	109.072471	15.109126	6.725022	0.326035	0.122959	0.308586	7.901624	1.267224	0.108518	0.094734	0.141953	5.831126	0.202469	53.482575	0.317446	17.909201	1.312904	0.37089	0.007697	0.001994	0.012082	0.095186	0.047546	0.012055	0.011986	0.059061	0.159269	0.122602	0.053191	0.106585	0.08695	0.011441	0.010734
10.153732	4.155242	20.62513	20.506336	14.990404	15.629315	14.064366	0	0	5.567263	5.476457	104.093476	106.203762	14.353624	5.823514	0.276626	0.129933	0.305432	5.460024	1.403454	0.143562	0.09804	0.269332	5.036835	0.36163	66.240238	0.3402	21.356962	1.388027	0.358562	0.004889	0.002033	0.017549	0.165462	0.030724	0.012369	0.00807	0.118194	0.126977	0.100881	0.101832	0.153054	0.09211	0.020255	0.010407
9.717582	4.284281	19.632321	20.757005	14.748736	15.657147	14.812506	0	0	5.160078	5.396284	102.187841	103.019953	13.750751	5.477625	0.253346	0.155054	0.276213	7.034599	1.372435	0.115412	0.096157	0.244075	5.738023	0.196837	57.422322	0.072074	17.713669	1.160118	0.461587	0.00942	0.003752	0.017777	0.128733	0.025045	0.010248	0.011957	0.172548	0.19089	0.062357	0.104362	0.091801	0.131576	0.020506	0.006968
9.777958	4.296491	20.693275	20.613706	15.296933	16.119866	13.861954	0	0	5.55928	5.794426	105.133598	102.104897	15.220119	6.396425	0.218843	0.11002	0.067982	7.67435	1.259745	0.073322	0.102091	0.161893	5.901554	0.162645	64.236339	0.213314	16.622226	1.222916	0.621723	0.010054	0.004464	0.016343	0.127232	0.039654	0.012804	0.012411	0.144225	0.051732	0.067421	0.068127	0.065013	0.135973	0.029284	0.007611
9.189944	4.901723	20.486832	18.396958	14.112766	15.061174	14.510286	0	0	4.745317	5.614198	105.010901	101.650594	14.896179	5.54633	0.289227	0.150642	0.159177	8.351559	1.313872	0.121675	0.107981	0.217041	4.946271	0.148185	57.147827	0.185108	20.718233	1.350401	0.588901	0.009896	0.002243	0.019105	0.118974	0.028985	0.010355	0.013252	0.134197	0.087663	0.088088	0.081182	0.109361	0.051692	0.008981	0.011442
10.594154	5.002241	20.223278	18.628779	15.02778	16.544571	14.268297	0	0	4.192287	4.718656	105.546455	97.522766	15.868874	6.069428	0.299507	0.124772	0.104597	7.716416	1.357309	0.140899	0.09553	0.237231	5.010248	0.147528	71.391725	0.192161	21.101226	1.454287	0.386929	0.00709	0.00253	0.015128	0.122373	0.040384	0.009788	0.010605	0.129605	0.093476	0.038556	0.13072	0.063682	0.054825	0.016033	0.00921
10.225871	4.594853	18.576829	19.136925	14.397204	16.055112	14.29681	0	0	5.074833	4.959145	104.790794	101.136311	14.566033	5.99047	0.288702	0.144436	0.166758	9.96797	1.34748	0.133321	0.107483	0.261707	5.387334	0.173035	63.477238	0.189609	18.286276	1.297395	0.377304	0.004682	0.003319	0.009357	0.040011	0.041163	0.007768	0.009972	0.09364	0.15545	0.019492	0.046742	0.135559	0.040093	0.016793	0.005882
10.122622	3.952896	19.216264	19.547014	14.295123	15.947502	14.524038	0	0	5.032766	5.104615	103.681732	111.582348	13.139547	5.367414	0.256808	0.102994	0.200857	6.639253	1.433423	0.136099	0.099301	0.229786	4.587323	0.060053	65.799917	0.081138	20.171023	1.276982	0.46508	0.00382	0.003403	0.012305	0.107481	0.023945	0.013312	0.01461	0.159381	0.115959	0.072788	0.051151	0.082919	0.094669	0.020106	0.006762
10.307708	4.678664	20.375409	20.916509	14.639798	16.519845	14.571506	0	0	5.366369	5.460744	101.96696	110.907181	14.249874	5.893031	0.305791	0.134439	0.296944	5.266518	1.25807	0.066432	0.110275	0.1565	5.058708	0.301211	54.229149	0.282448	21.680514	1.185103	0.437321	0.009726	0.002109	0.01447	0.115057	0.034311	0.009814	0.009123	0.15505	0.073667	0.066216	0.059987	0.111112	0.118652	0.022996	0.005818
9.572121	4.615271	18.862765	19.061887	15.110322	16.366464	14.937316	0	0	5.251671	4.811689	102.828782	107.449925	14.738094	5.933926	0.300376	0.136392	0.301623	5.113181	1.232562	0.111094	0.093977	0.127876	5.520232	0.103603	70.599145	0.222263	15.619375	1.237957	0.641012	0.010189	0.001923	0.014413	0.119721	0.016882	0.009343	0.008581	0.048904	0.136816	0.012855	0.11675	0.07061	0.147285	0.024089	0.00755
10.356196	4.951267	19.660939	20.289102	13.705405	15.386438	14.499278	0	0	4.692519	4.817964	98.684207	99.8677	14.799932	5.503105	0.230559	0.104958	0.225611	5.819613	1.21179	0.0608	0.10332	0.238702	6.168882	0.084737	53.073047	0.12842	20.288752	1.211822	0.619488	0.004586	0.004525	0.012013	0.045305	0.02987	0.012235	0.011421	0.069656	0.160326	0.073746	0.127808	0.089501	0.085816	0.021603	0.007113
9.93151	4.664858	20.409413	20.202803	14.795745	15.674197	15.294176	0	0	5.279834	5.093141	100.346442	110.158	12.866047	6.164895	0.278044	0.140776	0.263141	4.028548	1.443062	0.071804	0.106826	0.137712	4.084793	0.265442	58.719438	0.275224	22.654759	1.234553	0.442854	0.004805	0.004258	0.018837	0.078147	0.035123	0.008849	0.007895	0.078856	0.109819	0.108032	0.044546	0.139645	0.102542	0.021845	0.005492
10.614577	4.404655	18.471768	21.617382	14.593563	16.024139	14.39479	0	0	5.624612	4.536183	111.764057	113.525859	13.165864	5.689559	0.302234	0.127636	0.2696	7.129361	1.283411	0.101471	0.093513	0.174869	5.332702	0.292251	55.661641	0.139453	20.086851	1.25103	0.614845	0.008684	0.001772	0.015621	0.176763	0.025534	0.008753	0.010351	0.095115	0.053194	0.076457	0.091351	0.123489	0.11699	0.022481	0.011324
9.800149	4.863727	19.985382	18.984991	15.0319	15.456925	14.669854	0	0	4.688754	5.808306	104.081217	99.926915	14.671624	5.992892	0.273665	0.142469	0.199541	7.347757	1.217009	0.095899	0.113741	0.24817	3.457693	0.144906	52.052755	0.054967	17.828061	1.230827	0.440048	0.006287	0.00227	0.017056	0.081415	0.025315	0.01252	0.008061	0.136956	0.047623	0.077475	0.005574	0.115205	0.101578	0.025464	0.006709
9.417995	4.53161	21.355531	19.837799	14.600589	16.690725	14.965579	0	0	4.537374	4.45029	102.375733	108.427691	13.412136	6.158534	0.338178	0.125404	0.263305	3.939487	1.277495	0.086487	0.100154	0.249896	5.448014	0.255304	57.758049	0.154291	17.27555	1.320408	0.375293	0.007838	0.003398	0.010772	0.110184	0.017666	0.008626	0.013815	0.097296	0.095848	0.037104	0.091519	0.090457	0.107453	0.016866	0.00786
10.09954	4.744867	21.133921	21.339939	14.862715	15.815389	14.737722	0	0	5.319744	5.433189	97.87318	111.961967	14.981145	5.80583	0.266706	0.147397	0.255257	5.039145	1.214643	0.099248	0.096614	0.184327	4.909253	0.114647	48.801174	0.170921	24.22419	1.16039	0.544555	0.008409	0.00166	0.012392	0.053615	0.04694	0.013759	0.010842	0.174658	0.067416	0.028404	0.099469	0.091663	0.119408	0.020278	0.003997
10.158803	4.47059	19.93038	20.032284	14.729322	17.040506	15.040358	0	0	4.776957	5.383397	104.401703	115.137073	15.520542	5.745818	0.290466	0.123935	0.108719	8.896485	1.173204	0.112054	0.11347	0.259931	3.524834	0.203587	58.299496	0.299696	22.060284	1.457154	0.489541	0.00746	0.003066	0.013207	0.041112	0.019437	0.013408	0.007822	0.039614	0.148967	0.078935	0.10735	0.167638	0.049099	0.019018	0.012645
9.57672	3.749729	19.251471	19.59981	15.129112	14.85847	14.366349	0	0	5.351322	4.682227	108.305406	110.844107	13.568499	5.365237	0.342767	0.135987	0.241517	8.632745	1.38314	0.115779	0.097378	0.152067	3.82578	0.324592	56.876585	0.345671	19.427235	1.314364	0.611841	0.00792	0.002558	0.019863	0.114157	0.030771	0.011043	0.010371	0.133529	0.088451	0.074893	0.093976	0.037323	0.082721	0.012187	0.009862
9.3334	3.926882	21.535499	18.80089	14.049092	15.325926	13.986474	0	0	5.101532	4.911024	105.657917	105.536633	15.28461	5.9747	0.330385	0.111823	0.216408	6.182564	1.235799	0.07255	0.103689	0.204739	4.209184	0.054576	63.156092	0.24966	18.216283	1.275711	0.567788	0.004397	0.00404	0.012869	0.151466	0.032891	0.01035	0.01223	0.069725	0.144372	0.0859	0.073698	0.046043	0.111661	0.017691	0.011357
9.811947	3.916949	18.611752	19.542097	14.408464	16.441158	14.268237	0	0	4.977068	4.74986	99.474226	110.745122	15.160935	5.509563	0.311679	0.118464	0.160244	5.162933	1.280538	0.118013	0.104259	0.236317	4.593831	0.277679	54.957882	0.10257	18.29772	1.384883	0.516004	0.006571	0.002542	0.014039	0.164022	0.041073	0.010409	0.005303	0.07876	0.189841	0.05969	0.07978	0.032064	0.072806	0.030121	0.007892
9.65273	4.408449	20.528751	20.259312	14.965994	15.400645	14.415735	0	0	5.162833	5.105172	114.986152	112.556766	14.886694	5.425945	0.284196	0.128921	0.096552	5.921504	1.453318	0.093514	0.093812	0.189898	4.430821	0.267543	53.7741	0.210718	21.538365	1.270774	0.580961	0.009916	0.002846	0.012053	0.079944	0.031602	0.010228	0.012491	0.080922	0.136639	0.080791	0.092526	0.054272	0.135139	0.010077	0.011111
10.804283	4.210658	20.548995	19.255094	14.660113	16.835068	14.42844	0	0	4.64232	4.861693	99.681532	99.68576	14.750115	6.023938	0.335858	0.107569	0.174987	10.001159	1.375676	0.097718	0.115995	0.14964	5.758142	0.238836	54.03752	0.185896	15.814346	1.346653	0.470643	0.008201	0.003239	0.012548	0.139422	0.017402	0.010719	0.011098	0.120552	0.099955	0.088248	0.035805	0.124364	0.147212	0.016016	0.008364
10.331856	4.229874	20.399418	19.380973	14.890019	15.992555	14.986496	0	0	5.07434	4.496471	98.202836	97.30307	16.1121	5.899432	0.27827	0.144539	0.137681	4.759878	1.362926	0.116713	0.103728	0.282842	6.509814	0.210684	62.831012	0.271448	21.284942	1.211412	0.529623	0.007961	0.00344	0.018374	0.145873	0.005087	0.008276	0.010286	0.082256	0.105472	0.1168	0.072098	0.019317	0.065839	0.025663	0.008917
9.509943	4.147478	19.644064	19.006365	15.147865	17.10303	14.441199	0	0	4.998945	4.970513	101.594341	103.921032	16.406843	6.450667	0.339885	0.141598	0.197374	7.108717	1.285071	0.057449	0.105541	0.271711	4.707483	0.358583	66.001541	0.163576	18.88053	1.238766	0.512586	0.00743	0.002907	0.017183	0.127254	0.039005	0.010536	0.013711	0.058197	0.111145	0.013285	0.043833	0.079621	0.123481	0.009733	0.00703
10.682368	4.985947	19.865877	18.7847	14.52701	16.08859	14.51858	0	0	5.456281	5.320572	104.236566	104.966549	13.726586	5.462013	0.287449	0.148621	0.119293	4.927535	1.14281	0.089098	0.100395	0.187881	4.3456	0.140681	65.995223	0.13575	16.446566	1.277914	0.433139	0.009075	0.003985	0.014684	0.093745	0.013979	0.011356	0.010244	0.173112	0.074039	0.068847	0.048822	0.014797	0.132893	0.021444	0.0102
10.317064	4.430174	19.074864	21.136856	15.083941	15.963657	13.800776	0	0	5.12507	5.480965	115.518175	112.929949	14.067762	5.603199	0.229128	0.119637	0.106827	6.72101	1.295628	0.109008	0.087507	0.228906	4.86107	0.334023	50.775863	0.294298	21.194532	1.29237	0.415864	0.006695	0.002165	0.014474	0.163484	0.033566	0.013076	0.006688	0.074211	0.101896	0.024872	0.046824	0.068781	0.023221	0.029214	0.008079
