"GASRR"	"GASClv"	"GASCrv"	"GASRub"	"GASRrc"	"GASRsc"	"GASRlc"	"GASVub"	"GASVrc"	"GASVsc"	"GASVlc"	"GAPRR"	"GCPRub"	"GCPRrc"	"GCPRsc"	"GCPRlc"	"GCPVub"	"GCPVrc"	"GCPVsc"	"GCPVlc"
0.016971	0.013742	0.022459	-0.15395	-0.095504	-0.111885	-0.147627	4.806364	1.050842	15.272848	7.601818	0.013487	-0.263251	-0.2988	-0.248268	-0.296046	13.348873	1.982193	57.591582	33.948509
0.006119	0.013239	0.018233	-0.133794	-0.139378	-0.163166	-0.143216	4.507428	1.223127	14.320767	8.17724	0.003628	-0.249189	-0.297703	-0.264162	-0.298175	11.933438	2.921243	61.086857	34.769476
0.009421	0.015546	0.016714	-0.063044	-0.137447	-0.079876	-0.139498	5.326877	1.524227	16.187259	7.554453	0.007892	-0.311688	-0.281419	-0.33141	-0.325228	16.15888	2.389829	80.923543	20.165829
0.01294	0.01306	0.020443	-0.098495	-0.176712	-0.106554	-0.150701	5.465526	1.167515	12.724337	8.353138	0.012064	-0.224763	-0.303045	-0.301841	-0.327683	13.22186	2.578332	63.753912	24.567009
0.010268	0.012365	0.017206	-0.140084	-0.155236	-0.211708	-0.185611	6.321741	1.099039	13.426079	7.138266	0.011599	-0.318679	-0.257212	-0.234385	-0.310308	11.780206	2.881022	69.889332	27.654994
0.009875	0.014605	0.022718	-0.082442	-0.182633	-0.065907	-0.10952	4.157674	1.018778	15.445169	7.648463	0.006025	-0.271278	-0.282745	-0.300847	-0.241906	12.653303	2.871305	70.709174	27.337274
0.009653	0.015309	0.021192	-0.102511	-0.210293	-0.053954	-0.078918	5.23946	1.290035	13.639007	4.972426	0.009801	-0.295228	-0.319759	-0.32534	-0.237604	12.401823	2.312999	48.883871	33.778664
0.016063	0.014158	0.018554	-0.068221	-0.048492	-0.130106	-0.209676	6.369046	1.18123	12.897363	6.667718	0.007173	-0.356892	-0.236268	-0.278341	-0.309881	15.368143	2.133675	71.287067	26.442476
0.006943	0.013281	0.017314	-0.05371	-0.188902	-0.152875	-0.086141	5.638494	1.333785	15.678652	5.804411	0.006986	-0.279718	-0.333066	-0.320322	-0.315177	16.468581	2.66069	46.339955	25.568264
0.010534	0.014741	0.025609	-0.170154	-0.090248	-0.060401	-0.101881	4.380274	1.147792	11.818693	5.111103	0.008002	-0.317807	-0.284173	-0.341496	-0.28712	13.80297	2.940249	80.113839	32.18754
0.012726	0.014396	0.021472	-0.157793	-0.073394	-0.071311	-0.106943	5.379461	1.52449	16.041513	7.325931	0.012404	-0.289237	-0.247058	-0.307157	-0.354202	13.40635	3.437091	76.936882	26.849108
0.012126	0.01408	0.020587	-0.11923	-0.088271	-0.136001	-0.122776	5.821988	1.081096	12.123755	5.217892	0.008206	-0.320522	-0.251168	-0.379885	-0.331678	11.111049	2.825979	55.459783	27.010723
0.009506	0.013028	0.02447	-0.209166	-0.144714	-0.166937	-0.057499	5.34243	1.060139	11.963752	7.035636	0.01374	-0.360485	-0.307552	-0.371587	-0.261641	14.544719	2.475248	67.213016	24.360599
0.008849	0.013715	0.020045	-0.085259	-0.122441	-0.116976	-0.142299	6.638259	1.614377	12.60488	7.248229	0.01395	-0.243692	-0.279654	-0.286094	-0.304301	12.953404	3.06194	61.976114	23.031067
0.005906	0.013914	0.019463	-0.075917	-0.134169	-0.063172	-0.153454	4.888209	1.388313	10.276128	6.55997	0.010143	-0.269409	-0.374875	-0.2983	-0.311566	10.876461	2.793223	73.661365	35.065849
0.014663	0.014525	0.023708	-0.187355	-0.115439	-0.128592	-0.167486	6.228337	1.238927	14.58544	6.84276	0.00849	-0.265977	-0.328121	-0.336434	-0.225457	13.741844	2.646205	68.187933	34.385961
0.011535	0.012961	0.020834	-0.103294	-0.101672	-0.114732	-0.130591	4.521431	1.357857	15.787467	7.883419	0.011911	-0.272582	-0.22427	-0.275581	-0.356116	13.583484	3.324857	56.894093	26.320523
0.008455	0.014271	0.018421	-0.149323	-0.204404	-0.160126	-0.048767	4.627325	1.440187	12.789222	6.336598	0.010956	-0.264541	-0.310752	-0.240092	-0.2488	14.888915	2.528649	46.863967	31.067016
0.013216	0.01436	0.016759	-0.1	-0.153898	-0.115996	-0.15837	5.760307	1.301548	14.700634	5.491762	0.010541	-0.278705	-0.303417	-0.252511	-0.335777	13.122302	2.548402	68.764042	29.068022
0.010687	0.014473	0.019815	-0.129796	-0.138744	-0.113059	-0.124122	4.823869	1.200006	10.850312	6.536826	0.010046	-0.323829	-0.326766	-0.271531	-0.254113	10.405378	2.922061	56.624802	30.856705
0.014983	0.01321	0.021907	-0.105594	-0.127579	-0.177016	-0.121394	5.40783	1.553827	11.411235	6.979089	0.007372	-0.284173	-0.315955	-0.259704	-0.291541	13.641761	2.953794	69.35882	31.697068
0.010402	0.012714	0.020707	-0.163772	-0.109896	-0.187007	-0.192733	6.389548	1.187285	11.537959	7.739763	0.014784	-0.275945	-0.337662	-0.353949	-0.289443	10.575299	3.205295	65.420971	27.878204
0.009965	0.014021	0.02151	-0.165766	-0.071562	-0.139101	-0.161676	5.06456	1.34699	14.890125	7.289608	0.003819	-0.2988	-0.293473	-0.282918	-0.297302	16.925765	2.711467	57.994705	31.934885
0.013114	0.013609	0.020263	-0.15554	-0.15185	-0.205892	-0.099781	5.53803	1.309564	11.421497	6.696769	0.007276	-0.239126	-0.278349	-0.288729	-0.287506	11.572175	3.295389	77.944288	37.504313
0.012564	0.014213	0.024878	-0.208033	-0.192781	-0.106862	-0.105133	5.360591	1.244485	14.041149	6.282169	0.009967	-0.332584	-0.342048	-0.349306	-0.324023	15.137136	2.354705	78.382662	27.941748
0.011181	0.012601	0.023071	-0.091184	-0.140813	-0.084779	-0.171436	4.683974	1.193969	10.916009	7.78768	0.008914	-0.340546	-0.380809	-0.247545	-0.257356	12.767881	2.803654	70.56724	25.099008
0.008074	0.014983	0.019393	-0.143608	-0.12608	-0.147265	-0.178854	5.028619	1.538133	13.465223	5.398882	0.00304	-0.34861	-0.237159	-0.347582	-0.299464	15.774465	2.484207	63.410594	31.886152
0.008578	0.012811	0.02033	-0.111182	-0.148348	-0.181474	-0.16036	5.905652	1.280592	11.31069	6.946375	0.01069	-0.36196	-0.309522	-0.254972	-0.232266	17.738977	2.514888	69.992757	28.504909
0.017095	0.013416	0.018608	-0.112139	-0.156174	-0.123977	-0.060602	5.990142	1.105125	14.975756	7.84396	0.006575	-0.288404	-0.321015	-0.363217	-0.29287	10.112515	3.336192	66.5458	38.509379
0.016334	0.015072	0.020473	-0.04949	-0.093915	-0.167416	-0.125108	5.170196	1.21019	14.002778	6.108895	0.008293	-0.351856	-0.269765	-0.305942	-0.293821	9.487375	2.366919	82.022939	28.99895
0.015423	0.013833	0.021656	-0.174689	-0.110856	-0.087022	-0.118965	6.533788	1.375726	9.852869	6.435737	0.012314	-0.347024	-0.264007	-0.315328	-0.221788	13.174163	2.639071	55.748208	38.051362
0.007386	0.013106	0.017709	-0.161676	-0.196655	-0.15424	-0.200594	6.438086	1.306079	15.551155	6.612035	0.008607	-0.32171	-0.28591	-0.312188	-0.265914	14.757877	3.084239	44.971147	23.761408
0.010045	0.014126	0.021774	-0.122242	-0.112662	-0.162422	-0.082607	5.620052	1.3314	13.85147	6.386152	0.009575	-0.24513	-0.329325	-0.361524	-0.35263	16.82306	2.615419	60.079787	26.247533
0.008935	0.014707	0.018974	-0.064694	-0.134756	-0.104399	-0.127336	5.113662	1.562477	10.093537	6.513223	0.012948	-0.255955	-0.292549	-0.334471	-0.306053	10.062097	1.944276	56.190737	24.652689
0.014133	0.01425	0.018762	-0.157116	-0.147099	-0.192848	-0.051845	5.131832	1.235441	10.587753	7.530962	0.00581	-0.374068	-0.335109	-0.295287	-0.306915	14.042918	2.403182	72.492736	33.01232
0.01395	0.015192	0.019176	-0.120525	-0.119598	-0.159751	-0.114441	3.935788	1.169556	13.927818	6.599545	0.007975	-0.327346	-0.317399	-0.273189	-0.361369	11.176862	3.108259	76.577916	21.185775
0.005657	0.013538	0.021119	-0.116409	-0.159816	-0.086783	-0.097736	5.440254	0.998999	14.824454	6.21011	0.013318	-0.232581	-0.343196	-0.308451	-0.338796	14.387481	2.451303	83.26473	36.239771
0.010435	0.014453	0.02517	-0.146443	-0.077955	-0.120541	-0.117227	5.774005	1.157226	14.198899	5.551912	0.004409	-0.335951	-0.306655	-0.257625	-0.346801	16.273547	2.241388	74.737173	28.692725
0.012242	0.014817	0.019688	-0.058185	-0.120206	-0.17323	-0.151333	5.300672	1.413984	13.575282	6.799105	0.01216	-0.26765	-0.244692	-0.265413	-0.280206	10.591929	2.62965	69.152455	20.766976
0.009126	0.01484	0.023185	-0.087024	-0.187065	-0.171193	-0.095269	4.413294	1.262366	15.339808	5.853964	0.006382	-0.337379	-0.32219	-0.319383	-0.283945	14.494218	2.973025	51.459882	39.003965
0.012841	0.014298	0.022227	-0.081428	-0.122067	-0.089799	-0.080804	5.94603	0.973384	16.586639	5.978989	0.005658	-0.335295	-0.325915	-0.256699	-0.285902	14.789895	2.021538	49.359205	30.655836
0.015921	0.013846	0.022551	-0.136425	-0.123447	-0.100058	-0.135417	5.281963	1.467051	12.491575	5.026215	0.012711	-0.253376	-0.249471	-0.227154	-0.37597	12.831288	2.729845	68.46446	29.421795
0.013761	0.01439	0.022098	-0.127519	-0.0585	-0.14901	-0.087342	6.106012	1.480225	14.174378	7.19946	0.013064	-0.307087	-0.309038	-0.368341	-0.345749	16.604439	1.999303	59.630687	29.740456
0.007707	0.012556	0.021862	-0.058726	-0.129139	-0.142692	-0.146963	5.790749	1.11321	13.299732	5.672634	0.010205	-0.273138	-0.252539	-0.321292	-0.269951	12.704731	2.837983	58.9313	34.797081
0.008248	0.012777	0.020996	-0.198901	-0.164146	-0.050172	-0.176035	5.417878	1.363839	12.652587	7.499767	0.011832	-0.306611	-0.311511	-0.220152	-0.290728	17.159176	2.704813	67.678772	28.104724
0.014479	0.013766	0.023391	-0.19003	-0.08867	-0.102663	-0.113624	4.257689	1.379436	12.527411	6.298139	0.006458	-0.314922	-0.318656	-0.32983	-0.271388	11.693756	3.521056	44.757182	24.909877
0.012517	0.012661	0.022937	-0.182084	-0.152509	-0.15142	-0.091721	4.47282	1.126591	13.040052	6.773739	0.010783	-0.345702	-0.28254	-0.282278	-0.305023	14.154108	3.026732	80.185473	31.484873
0.015264	0.014197	0.023628	-0.130387	-0.061932	-0.132634	-0.152295	4.584608	1.215735	14.477948	6.1824	0.004883	-0.299513	-0.299036	-0.280143	-0.282138	14.358365	2.217192	66.022561	29.284131
0.011917	0.014518	0.019211	-0.145471	-0.12488	-0.129703	-0.193276	4.760361	1.421393	12.339007	6.965501	0.00928	-0.317113	-0.335492	-0.297549	-0.325981	9.301382	3.004156	84.419273	36.274279
0.016597	0.013084	0.024194	-0.083633	-0.184184	-0.111037	-0.091242	6.142051	1.418109	12.747292	6.398873	0.012481	-0.281886	-0.289492	-0.365776	-0.277074	12.119605	2.677835	62.648733	22.007252
0.01619	0.014333	0.018889	-0.152191	-0.173967	-0.137251	-0.196738	4.046721	1.428144	13.115469	6.35513	0.012809	-0.236563	-0.364173	-0.345877	-0.241393	14.982491	2.169799	63.091619	34.534584
0.014249	0.013395	0.022639	-0.078886	-0.104343	-0.154797	-0.174199	6.087167	1.178326	13.3729	5.949634	0.007079	-0.2855	-0.219435	-0.276841	-0.273867	10.712486	2.264693	61.81559	35.909742
0.013647	0.013334	0.020767	-0.177799	-0.082015	-0.199156	-0.206749	4.275008	1.047861	15.210504	6.057876	0.010669	-0.247011	-0.371706	-0.262897	-0.250294	14.23049	3.369438	66.171582	32.74421
0.008356	0.014042	0.016925	-0.158624	-0.118188	-0.100418	-0.115283	5.732548	1.37161	10.945729	7.401716	0.007694	-0.365432	-0.357891	-0.27439	-0.283018	13.505836	2.335744	59.483066	38.71594
0.006721	0.013511	0.018203	-0.190916	-0.132253	-0.108956	-0.137524	4.61824	1.433185	16.060802	5.258703	0.015437	-0.295886	-0.276866	-0.236719	-0.350522	16.765785	2.147154	60.608619	24.134302
0.010835	0.013991	0.019997	-0.124181	-0.157998	-0.196473	-0.061864	5.488867	1.272114	13.492076	7.676787	0.008747	-0.281386	-0.316549	-0.292598	-0.318805	16.011743	1.899081	58.076998	27.503837
0.012272	0.014064	0.02173	-0.104147	-0.168966	-0.193075	-0.188042	5.079808	1.497339	14.244961	7.915634	0.010298	-0.29287	-0.362591	-0.344426	-0.231099	15.056604	3.23342	43.660413	23.440913
0.014851	0.012461	0.02284	-0.113792	-0.17965	-0.184146	-0.089069	5.016547	1.352601	14.407449	7.024394	0.005073	-0.338645	-0.272252	-0.322572	-0.276481	13.861845	2.78683	47.23102	33.37212
0.017257	0.014785	0.024496	-0.184788	-0.105979	-0.135153	-0.171994	4.651278	1.318785	12.175555	7.070565	0.008672	-0.325777	-0.23394	-0.295918	-0.316371	13.033112	2.417895	67.813586	34.230294
0.011041	0.013638	0.023471	-0.150352	-0.167288	-0.122167	-0.085146	5.680884	1.161923	11.165387	7.110728	0.010453	-0.368694	-0.37008	-0.288131	-0.379119	15.520591	2.205287	57.222578	35.271439
0.009351	0.014109	0.019639	-0.125615	-0.051863	-0.127639	-0.18225	5.889253	1.253772	13.695439	6.147089	0.009252	-0.309292	-0.331292	-0.354965	-0.267253	12.250603	2.11095	52.244298	28.320759
0.014381	0.015245	0.019842	-0.121309	-0.141786	-0.126166	-0.106443	6.174728	1.010872	11.663819	6.631869	0.015234	-0.228424	-0.301704	-0.375019	-0.295179	9.868725	3.08769	66.622241	35.428836
0.01509	0.014676	0.021336	-0.093508	-0.079927	-0.081932	-0.129	5.609468	1.129148	12.382052	5.914866	0.007459	-0.379456	-0.287845	-0.261086	-0.329589	15.266116	2.775208	77.587291	39.459154
0.01165	0.013798	0.017513	-0.101361	-0.20643	-0.110109	-0.155843	4.932183	1.388719	15.033529	5.873101	0.011326	-0.260154	-0.352541	-0.338865	-0.348967	11.057945	2.295991	50.065815	25.415168
0.013388	0.013697	0.018018	-0.124662	-0.079798	-0.17187	-0.16902	5.209617	1.486764	15.851351	6.0821	0.014448	-0.277674	-0.291687	-0.332809	-0.256754	15.652238	2.908126	73.32242	30.169151
0.01275	0.01356	0.019103	-0.095038	-0.181625	-0.09486	-0.159844	5.200501	1.340287	10.516133	6.86761	0.005693	-0.261565	-0.274006	-0.268795	-0.341645	13.440349	2.196762	79.180812	32.926789
0.007339	0.013447	0.02066	-0.142356	-0.10836	-0.119455	-0.14506	5.586404	1.606801	12.249766	8.103779	0.004269	-0.322183	-0.262511	-0.304698	-0.36618	11.610968	3.139196	75.794748	29.96866
0.012058	0.012958	0.020203	-0.172765	-0.059229	-0.176354	-0.181355	5.55539	1.294962	10.335113	6.017669	0.008155	-0.256838	-0.258954	-0.241828	-0.271454	12.61282	2.743885	76.110505	25.997235
0.018175	0.015467	0.022023	-0.115002	-0.130803	-0.092038	-0.138565	5.96137	1.297529	15.111464	7.992344	0.009704	-0.333331	-0.270165	-0.311093	-0.274438	11.287255	2.498092	59.265733	27.133839
0.009724	0.012915	0.023829	-0.096311	-0.096081	-0.144527	-0.148583	4.739521	1.26818	15.172043	6.922989	0.008833	-0.303655	-0.275802	-0.251622	-0.365239	12.213813	3.182334	61.546442	28.426048
0.007593	0.013462	0.019288	-0.092857	-0.161799	-0.138768	-0.111987	4.850034	1.588691	12.048539	6.230194	0.011019	-0.249946	-0.312911	-0.293794	-0.259254	11.868679	2.989171	64.878221	32.407458
0.013011	0.014641	0.023509	-0.16995	-0.166822	-0.134433	-0.203642	5.841038	1.314424	11.889742	7.084395	0.005283	-0.344678	-0.228958	-0.299736	-0.252611	15.852755	3.049837	64.843433	31.101695
0.015796	0.014931	0.025875	-0.204444	-0.200292	-0.12143	-0.111354	5.244847	1.477884	12.269615	6.890465	0.003407	-0.310906	-0.323715	-0.357082	-0.332966	14.109462	2.607213	74.322175	33.453019
0.010797	0.013197	0.016132	-0.18036	-0.133212	-0.103588	-0.125984	5.162689	1.368511	11.066529	8.278938	0.009362	-0.32928	-0.290812	-0.224062	-0.280778	12.937805	2.766969	50.274951	22.875213
0.007619	0.014492	0.019364	-0.120917	-0.155258	-0.125784	-0.168443	5.355225	1.519973	12.259999	6.44486	0.00435	-0.344705	-0.275094	-0.303011	-0.345972	14.624452	2.319949	80.184288	27.618927
0.008589	0.013076	0.020235	-0.065517	-0.169741	-0.205242	-0.171393	4.311414	1.375745	13.439173	8.2267	0.013376	-0.289691	-0.236428	-0.25321	-0.363262	14.670304	3.274831	83.113699	28.425378
0.011002	0.013477	0.019558	-0.080316	-0.062726	-0.1247	-0.124273	5.216626	1.252147	15.5363	5.693226	0.014609	-0.273928	-0.280851	-0.220994	-0.281244	14.020539	3.21668	64.850996	35.054442
0.007347	0.012528	0.022476	-0.142967	-0.183467	-0.09627	-0.094497	4.792793	0.971637	12.35238	6.301217	0.007464	-0.229859	-0.25049	-0.24456	-0.302789	13.722261	3.006777	61.424869	26.213895
0.00582	0.013661	0.020387	-0.133028	-0.117046	-0.085769	-0.131456	5.190876	1.179373	13.011314	7.171404	0.005397	-0.334164	-0.279644	-0.294313	-0.288964	14.553955	2.892801	53.063699	31.8546
0.011215	0.014168	0.022524	-0.156414	-0.050103	-0.144252	-0.136117	5.881514	1.223557	14.530941	5.481637	0.011692	-0.367554	-0.295006	-0.367892	-0.341484	11.350132	3.283335	77.709876	37.615372
0.006582	0.013916	0.020613	-0.181797	-0.123686	-0.089057	-0.073967	4.734216	1.338417	11.807983	7.555616	0.012449	-0.310135	-0.313506	-0.338709	-0.285951	12.608607	2.787251	82.152871	32.079438
0.013359	0.013863	0.024733	-0.154086	-0.074945	-0.168141	-0.08479	6.222924	1.619945	13.931362	6.069258	0.011254	-0.319102	-0.24273	-0.278562	-0.365535	9.734602	3.043188	69.570975	30.646978
0.013098	0.014937	0.025774	-0.074835	-0.166361	-0.17535	-0.174792	5.363842	1.419156	12.756064	7.123571	0.00796	-0.257268	-0.355753	-0.297642	-0.333907	10.858738	3.236484	61.785151	25.543102
0.016235	0.013707	0.018678	-0.131363	-0.156883	-0.090609	-0.134116	5.044287	1.352147	13.498516	6.661592	0.003258	-0.244439	-0.263532	-0.352707	-0.348743	13.520874	2.309433	66.053631	32.260092
0.016415	0.014054	0.021337	-0.115427	-0.103092	-0.127658	-0.154273	5.394869	1.166787	12.914608	6.622469	0.012051	-0.30588	-0.335271	-0.310144	-0.375876	16.884023	2.38247	49.666763	37.363126
0.016814	0.015481	0.020492	-0.105187	-0.137818	-0.07102	-0.146291	5.654654	1.281231	15.33163	5.162732	0.011171	-0.331013	-0.30805	-0.332808	-0.330413	15.034584	2.066831	75.996392	36.100283
0.014351	0.012666	0.017217	-0.071857	-0.113575	-0.149471	-0.211982	5.556143	1.468592	14.833119	5.89696	0.004984	-0.340013	-0.289535	-0.272798	-0.337606	9.292831	3.024874	62.21846	38.278875
0.017028	0.014681	0.020672	-0.129608	-0.131691	-0.1131	-0.162177	4.551446	1.392515	16.026637	6.515566	0.007863	-0.332034	-0.285982	-0.280881	-0.329786	13.80251	2.102312	84.127318	29.091631
0.007313	0.013905	0.024068	-0.150593	-0.140121	-0.143319	-0.150063	5.089899	1.244863	15.318417	8.025275	0.006909	-0.254881	-0.381243	-0.256529	-0.323008	11.664561	2.958318	57.03303	34.610511
0.010925	0.012477	0.016989	-0.056959	-0.145489	-0.147048	-0.103462	5.655866	1.191496	10.427198	7.063733	0.00804	-0.24797	-0.255013	-0.373926	-0.227638	12.670252	2.739692	45.35842	31.60824
0.013759	0.013149	0.019032	-0.109526	-0.128001	-0.061152	-0.20147	4.995292	1.369922	14.02192	6.685553	0.007426	-0.285382	-0.277666	-0.320099	-0.286487	10.359174	3.253936	64.059919	29.38967
0.008076	0.012996	0.023874	-0.158868	-0.212056	-0.181219	-0.063271	5.431539	1.550663	12.46827	5.204947	0.006641	-0.357058	-0.339551	-0.239389	-0.263778	15.436585	2.520012	80.805563	24.685173
0.016584	0.01374	0.022728	-0.097709	-0.142681	-0.10839	-0.172337	6.537654	1.301004	11.476763	6.567514	0.004822	-0.308581	-0.306787	-0.378963	-0.249503	14.366852	2.716006	79.259285	27.670591
0.015526	0.012885	0.02542	-0.062353	-0.078582	-0.061917	-0.129187	5.281559	1.410906	15.104679	7.38024	0.012225	-0.290757	-0.299487	-0.33225	-0.319467	17.35585	2.219108	67.305964	33.117932
0.009931	0.014607	0.016823	-0.14253	-0.084289	-0.080407	-0.054008	4.764849	1.228445	10.188913	7.760036	0.008218	-0.278382	-0.270212	-0.259409	-0.274071	14.128678	2.749999	71.111498	21.618075
0.014018	0.014018	0.019199	-0.069854	-0.086476	-0.110259	-0.159626	5.906205	1.57921	14.867147	6.711424	0.011062	-0.327771	-0.265005	-0.334175	-0.298794	15.697756	2.534802	77.058652	31.65267
0.010775	0.013395	0.020543	-0.206481	-0.134058	-0.178949	-0.056359	5.757081	1.455107	13.028546	7.91208	0.008349	-0.281793	-0.3648	-0.349216	-0.379209	16.552251	2.188714	62.944065	34.746014
0.014834	0.014638	0.02163	-0.059316	-0.163234	-0.19018	-0.160013	4.899986	1.116294	15.203886	6.322092	0.007765	-0.221006	-0.292741	-0.240826	-0.291722	13.664352	2.347423	63.716679	23.298541
0.011651	0.01356	0.024922	-0.133504	-0.200241	-0.087667	-0.076819	6.125527	1.191003	14.163465	5.539951	0.014261	-0.236273	-0.282084	-0.222185	-0.315037	12.289357	2.870152	65.303176	26.30419
0.017784	0.015501	0.022559	-0.166074	-0.125348	-0.104896	-0.117451	5.161835	1.163024	16.709478	5.350261	0.01295	-0.271757	-0.271936	-0.32966	-0.279403	16.902531	2.778166	69.819935	28.795627
0.005664	0.014068	0.022311	-0.158362	-0.168352	-0.15596	-0.127076	5.504779	1.268488	14.924536	7.638259	0.00841	-0.238626	-0.316766	-0.277508	-0.342298	10.090333	2.579775	44.654858	32.386609
0.008404	0.013955	0.023792	-0.148091	-0.135036	-0.150956	-0.050734	4.095533	1.424379	10.833265	7.193051	0.004585	-0.32585	-0.291581	-0.355233	-0.244723	12.340079	3.158996	75.704726	30.498106
0.01808	0.013939	0.017677	-0.117863	-0.106151	-0.077957	-0.141075	4.440946	1.364211	14.309782	6.735509	0.007167	-0.246272	-0.295677	-0.294808	-0.246387	17.070635	2.479958	61.185804	31.021109
0.015836	0.013498	0.021271	-0.140226	-0.132489	-0.106241	-0.141666	5.819819	1.537203	14.082712	5.716847	0.013219	-0.381778	-0.319062	-0.272744	-0.308693	12.132431	2.852713	57.804389	31.273576
0.010395	0.014266	0.01891	-0.103127	-0.191252	-0.112595	-0.106534	4.479341	1.199502	10.632397	7.710975	0.013964	-0.256434	-0.322858	-0.356949	-0.266061	13.220367	2.508964	72.438108	26.480503
0.010217	0.015151	0.019251	-0.204539	-0.10166	-0.168909	-0.069192	5.514204	1.106417	14.237406	6.988602	0.010544	-0.311779	-0.247218	-0.242509	-0.357879	17.291324	2.476955	52.222545	29.85987
0.006049	0.013025	0.017461	-0.088327	-0.059529	-0.118684	-0.181663	5.31946	1.29511	12.052862	5.841443	0.005254	-0.25896	-0.313887	-0.236955	-0.283924	11.311607	2.909911	50.949487	24.528295
0.015932	0.013649	0.020408	-0.135939	-0.107908	-0.081891	-0.164315	4.778884	1.13013	14.337599	6.405595	0.010458	-0.28314	-0.286938	-0.305449	-0.260186	10.199751	3.167612	52.843564	25.831298
0.011521	0.014972	0.021377	-0.191441	-0.107107	-0.136976	-0.157571	5.538219	1.309512	13.556669	6.14164	0.013747	-0.269189	-0.300079	-0.340599	-0.33544	10.630118	3.075507	71.491548	34.055561
0.012959	0.014894	0.021107	-0.11483	-0.066139	-0.154329	-0.108152	4.470111	1.123891	13.826553	5.441512	0.005674	-0.322873	-0.348123	-0.325944	-0.234006	12.445382	2.730847	58.864913	33.603264
0.011843	0.012581	0.023121	-0.113538	-0.089127	-0.054565	-0.179301	6.094053	1.367273	16.470806	7.330834	0.009046	-0.369011	-0.333527	-0.30834	-0.234607	12.384967	2.083913	65.64744	34.328881
