"Cpa"	"Cpv"	"Rpa"	"Rpv"	"Rpc"	"Cesra"	"Cesrv"	"Cesla"	"Ceslv"	"Cdra"	"Cdrv"	"Cdla"	"Cdlv"	"Rtri"	"Rmit"
2.417418	8.548435	0.006318	0.00887	0.090413	1.280269	1.468807	1.806202	0.416078	2.973301	18.814521	1.862467	10.276729	0.009112	0.010914
1.632027	14.286505	0.002768	0.010004	0.062363	1.342866	2.025881	1.693706	0.365709	3.015886	24.369128	2.237228	11.107735	0.005027	0.009042
4.000763	10.071202	0.008314	0.004295	0.064279	1.144224	1.149734	1.428746	0.410305	3.581385	21.040997	1.796874	8.968612	0.006093	0.010583
5.607945	9.276851	0.005355	0.009216	0.079236	1.44414	1.453061	1.65374	0.347988	3.678012	13.967968	2.239805	10.056386	0.002531	0.008811
0.604406	9.380338	0.008229	0.00827	0.081886	1.44212	1.980474	1.780662	0.260665	3.870746	17.514549	2.267486	8.219501	0.00935	0.011195
5.279954	7.989022	0.003032	0.003289	0.085974	1.233392	0.90353	1.702484	0.404086	3.127352	24.029834	2.117721	9.991845	0.002781	0.010015
2.769684	10.870731	0.001743	0.007417	0.04482	1.322526	1.416303	1.699902	0.547186	4.176581	17.324865	2.368723	9.435255	0.00641	0.011353
2.597765	11.138824	0.005536	0.008644	0.054917	1.271648	0.921719	1.633747	0.514528	3.600238	21.715474	2.005439	10.113522	0.008908	0.010509
4.622306	11.57515	0.006406	0.009907	0.026923	1.429091	1.322855	1.590852	0.287079	2.578652	22.193266	1.71972	11.422832	0.006247	0.010676
3.014885	7.58203	0.005062	0.005899	0.060584	1.415625	1.263216	1.669942	0.404717	3.071053	19.545943	1.936711	8.467979	0.008019	0.010183
4.430942	6.118358	0.008449	0.010359	0.072967	1.155944	1.440963	1.928322	0.481774	3.000396	18.230022	1.492197	8.39879	0.00451	0.0115
1.941125	8.906565	0.004945	0.00659	0.122183	1.276375	1.312001	1.832436	0.468767	3.77561	25.277195	2.146359	9.597883	0.009961	0.010799
4.345807	8.156081	0.004679	0.003329	0.093699	1.550032	1.47897	1.544831	0.407154	3.236451	23.586446	1.543107	8.005381	0.008194	0.009778
2.8989	13.227435	0.004593	0.002158	0.029674	1.193323	1.4327	1.943259	0.519166	3.907511	23.667073	2.194761	11.130154	0.00822	0.009983
3.112234	9.901914	0.008861	0.005294	0.119185	1.485008	0.752154	1.586016	0.421777	2.696721	22.315114	2.441348	8.147153	0.00165	0.009467
2.651578	9.004581	0.007425	0.005392	0.050999	1.339576	1.713372	1.609007	0.343282	3.333048	16.628715	1.387869	10.258632	0.005282	0.010346
4.48212	13.066159	0.007856	0.005148	0.111674	1.491874	2.065721	1.639443	0.471448	2.494343	12.559035	2.224892	11.191247	0.010689	0.010265
5.813089	6.563969	0.006792	0.002893	0.051451	1.1296	1.109008	1.524901	0.481593	3.454526	17.527111	1.580188	9.995747	0.004789	0.008911
3.181263	8.77715	0.006055	0.005288	0.101153	1.430339	1.276059	1.771972	0.440844	3.23646	23.245437	1.383879	8.626847	0.008524	0.010708
4.374017	11.875568	0.008387	0.003094	0.044584	1.403869	1.175286	1.646231	0.382577	3.96195	15.94005	2.470998	9.685946	0.005073	0.009521
1.422014	4.540859	0.005516	0.007554	0.063323	1.3561	1.447483	1.611389	0.41895	2.411342	16.187297	1.363578	9.382284	0.007672	0.00843
3.36328	12.822154	0.008432	0.010033	0.135459	1.148689	1.028601	1.947215	0.433756	3.208681	25.73031	2.64421	10.023353	0.003763	0.010372
2.493183	12.320267	0.007368	0.001951	0.075926	1.329272	1.729109	1.676607	0.410256	2.941089	19.890915	1.635297	9.169451	0.00564	0.01055
1.601806	8.938944	0.00368	0.003118	0.019797	1.416574	0.85772	1.809929	0.550211	2.711046	24.846557	2.559138	9.854098	0.006672	0.010256
4.61162	4.85881	0.007619	0.00687	0.011546	1.508804	0.788186	1.601347	0.517455	3.064563	20.850318	1.804525	9.40456	0.004482	0.011555
2.521736	5.727295	0.007549	0.006688	0.122713	1.30402	1.040854	1.635168	0.319213	2.896242	19.323402	2.413356	11.468408	0.007157	0.01111
1.189428	10.801565	0.006886	0.007871	0.034357	1.224533	1.380197	1.547967	0.306439	2.979301	12.730157	2.226284	10.765138	0.00369	0.009416
4.965173	13.630408	0.006697	0.010358	0.049355	1.237977	1.255832	1.838118	0.361735	3.643648	21.936187	1.541513	9.796925	0.005895	0.010342
4.313336	7.775146	0.008096	0.007677	0.03753	1.628637	1.38952	1.337261	0.385945	3.273331	14.153107	2.494302	11.221756	0.006159	0.009431
3.852304	11.185966	0.007968	0.005778	0.099632	1.475544	0.986263	1.743334	0.357764	3.110624	11.409073	2.0912	10.701303	0.004699	0.009556
2.73509	7.966535	0.003225	0.006645	0.058754	1.372121	1.556452	1.402217	0.404855	3.528269	13.383939	1.842575	10.068449	0.009952	0.011003
3.605852	10.89702	0.007106	0.008063	0.081072	1.583366	1.850963	1.506291	0.373476	2.671245	13.611915	1.888905	9.220713	0.004412	0.010407
5.031206	11.11082	0.008659	0.003883	0.068409	1.296148	1.633578	1.392637	0.293862	3.129106	22.510201	2.003697	9.335279	0.008696	0.009262
4.783057	8.453293	0.004103	0.005033	0.090144	1.395441	1.220884	1.866733	0.558255	2.834661	15.055245	2.511601	11.044032	0.005971	0.009702
4.145721	13.739616	0.002142	0.007256	0.038073	1.456745	0.805054	1.485518	0.25905	2.803014	18.833267	1.614127	10.193053	0.008485	0.008957
1.273369	11.260933	0.010293	0.009331	0.064748	1.092737	1.606559	1.46921	0.514382	4.065685	23.699924	1.760137	9.424995	0.010701	0.010769
3.477555	13.235661	0.001757	0.006487	0.078962	1.261264	0.971555	1.747063	0.44699	3.246875	25.233743	2.160734	9.9758	0.008141	0.011158
4.481114	14.04202	0.006075	0.002864	0.047157	1.387304	0.64464	1.697517	0.367791	2.616339	23.53089	2.071236	10.121479	0.003966	0.011294
2.968078	8.528216	0.005111	0.001373	0.023182	1.174978	1.514309	1.369466	0.25192	3.779295	22.560564	2.574124	8.665353	0.006468	0.010207
4.849664	11.645788	0.00574	0.003754	0.084015	1.410762	1.287637	1.556828	0.27765	2.585805	16.103115	2.0136	8.797289	0.00828	0.011397
2.575234	7.283532	0.007659	0.006914	0.056307	1.591148	0.930267	1.587432	0.41239	3.018802	16.569569	1.472882	10.563456	0.00143	0.009035
1.042117	13.048415	0.006366	0.009742	0.074361	1.486104	1.00683	1.51652	0.467672	3.885948	11.919483	2.04149	10.902628	0.006221	0.010185
4.68284	6.640679	0.008204	0.007218	0.028531	1.259602	1.291141	1.538996	0.380839	3.497532	18.653443	2.323921	11.006878	0.00785	0.010539
2.419074	11.769966	0.005364	0.007345	0.050903	1.543663	1.525588	1.572912	0.402319	2.766364	15.166719	1.76529	10.251936	0.004537	0.011258
3.209572	7.689158	0.007127	0.00879	0.093426	1.309054	1.054513	1.797896	0.39809	2.815722	18.071942	1.599113	9.917439	0.009775	0.009484
5.130497	6.754745	0.006241	0.005051	0.059406	1.119942	1.983692	1.475005	0.489348	3.936711	21.481194	2.117151	9.596889	0.006951	0.009108
2.268622	5.139511	0.001239	0.005801	0.054441	1.550213	1.884263	1.479609	0.350169	3.703032	21.569801	2.288428	7.809104	0.008846	0.009954
3.409297	3.211487	0.004687	0.001704	0.066943	1.334558	0.897834	1.672313	0.290086	2.876343	18.585235	2.04796	10.474231	0.003788	0.010571
5.692779	5.21198	0.006607	0.006284	0.053232	1.345507	1.939164	1.533837	0.449959	3.910088	23.85833	1.802689	8.882453	0.00574	0.011364
5.898644	8.124121	0.001951	0.003852	0.00462	1.279846	2.045094	1.657488	0.283606	3.490445	17.03692	1.438052	10.337452	0.006855	0.009187
3.51429	8.641111	0.005672	0.007569	0.045412	1.271985	1.144848	1.545021	0.529575	3.139169	14.699806	1.956666	9.353131	0.004661	0.009755
1.570112	6.261952	0.009499	0.008163	0.114705	1.363867	0.91991	1.630894	0.426444	3.476548	26.911815	1.682062	8.02215	0.004269	0.01098
4.446902	7.053673	0.005092	0.004859	0.039279	1.440149	0.735759	1.752359	0.332482	4.22196	15.530344	1.866747	9.657453	0.007477	0.009746
2.779666	10.635366	0.003696	0.006171	0.01663	1.469667	1.431897	1.891322	0.397293	2.954434	17.847239	1.406628	8.898754	0.005556	0.009616
1.36455	12.699434	0.0054	0.007052	0.048676	1.399414	0.872364	1.349803	0.330009	3.623619	19.243473	1.827918	9.715156	0.009786	0.01045
4.562992	14.217184	0.008582	0.007112	0.061377	1.532942	1.408679	1.785441	0.359059	3.568618	17.685753	1.782507	11.16404	0.006304	0.010621
3.323908	7.500022	0.009804	0.008796	0.096009	1.098654	1.231108	1.50193	0.320692	3.989985	22.885046	1.852825	9.15425	0.001212	0.008746
4.217181	7.843308	0.003817	0.005684	0.106995	1.180514	1.588852	1.641938	0.49845	2.915473	12.367702	2.345633	10.514697	0.001967	0.01043
2.201253	12.196114	0.00666	0.005331	0.094033	1.197973	1.369076	1.714928	0.491286	3.266413	19.649367	1.595093	7.922714	0.004105	0.010146
1.010523	4.362492	0.00137	0.008644	0.091559	1.482819	1.903962	1.829803	0.545618	3.718937	20.147203	2.155559	10.716385	0.009391	0.008567
3.129801	7.171418	0.005229	0.010672	0.030767	1.383686	1.817543	1.498914	0.354775	3.416623	22.784942	2.142267	9.571979	0.003471	0.008507
2.877539	8.308679	0.002847	0.003496	0.077021	1.135076	1.951505	1.511222	0.421744	2.683231	20.632249	1.485529	9.831551	0.002327	0.009375
5.207518	3.892677	0.002686	0.003308	0.087008	1.191904	1.118972	1.814338	0.301415	3.680761	18.366155	1.822189	9.900517	0.007327	0.009956
5.18094	11.446104	0.003403	0.007883	0.102365	1.33823	0.6198	1.410844	0.522175	3.18921	14.555526	2.081726	9.050368	0.008017	0.010239
0.758561	11.963558	0.007881	0.005948	0.041868	1.614393	1.837926	1.588524	0.417715	4.032154	18.469271	1.981399	10.556652	0.00924	0.010941
2.294315	9.909701	0.006436	0.002576	0.119211	1.500148	1.499757	1.580191	0.407871	3.442648	19.811144	2.27557	8.545735	0.002637	0.010653
3.755845	14.790912	0.005304	0.004814	0.041547	1.635988	1.209255	1.688123	0.345761	3.836501	23.128736	1.665132	8.49387	0.006546	0.009911
3.286537	10.337458	0.005824	0.009096	0.111427	1.517902	1.164987	1.679936	0.343879	3.610073	26.043477	2.032688	9.772594	0.008971	0.009868
3.244961	5.331634	0.008737	0.003626	0.064539	1.367744	1.074521	1.664909	0.34033	2.51133	16.93962	2.231826	8.764464	0.009599	0.008648
1.699819	8.182484	0.009243	0.010168	0.10583	1.324735	0.832545	1.7644	0.442221	3.39735	23.993259	2.172176	8.842242	0.00503	0.010066
2.738069	10.18517	0.00494	0.007472	0.034021	1.514139	1.775263	1.872204	0.309285	3.855989	21.709796	2.376059	8.945562	0.002102	0.00998
1.967153	12.855709	0.004248	0.008395	0.043703	1.353396	1.09204	1.457374	0.297507	2.775742	15.747538	1.643225	9.251655	0.00435	0.010314
0.498696	14.505603	0.004451	0.004111	0.112807	1.206723	1.245548	1.858246	0.27121	3.37111	20.033362	2.268335	8.252753	0.001673	0.010129
4.795062	12.537683	0.003919	0.004272	0.053313	1.349789	0.962447	1.594907	0.505767	4.167078	20.237086	1.851782	9.734997	0.004901	0.00901
3.574983	10.098047	0.004891	0.006409	0.115143	1.246042	0.945204	1.614583	0.239791	3.366072	21.771021	2.202744	10.849145	0.003273	0.009599
2.933421	6.827623	0.007289	0.009132	0.047498	1.464534	1.131111	1.530893	0.451869	3.191806	24.991369	1.703817	8.413064	0.005463	0.010834
4.039682	9.356747	0.005628	0.008306	0.014842	1.394218	0.890916	1.622205	0.313671	3.092308	21.127722	2.057759	9.632717	0.007492	0.009318
2.44914	12.125975	0.006295	0.006601	0.130717	1.278986	1.751128	1.364786	0.46916	3.309218	16.321605	1.946249	8.275382	0.002878	0.011593
2.631123	9.726226	0.003049	0.006013	0.096698	1.414816	1.61419	1.56775	0.375797	2.49187	22.052167	1.782138	10.792236	0.009242	0.010502
4.260685	5.905881	0.003102	0.003599	0.069397	1.21839	0.67603	1.757495	0.430307	4.160749	16.720496	2.310397	7.991352	0.002632	0.008734
4.383924	7.176883	0.005869	0.004711	0.085076	1.602096	1.709406	1.730908	0.472442	2.738415	20.682537	2.363043	10.312588	0.008108	0.010028
3.698415	4.03572	0.009964	0.007983	0.08815	1.380614	0.554555	1.43998	0.413757	2.629278	21.170886	2.451758	10.65258	0.004145	0.010637
5.296003	8.85621	0.00559	0.00703	0.062331	1.489754	0.595716	1.818399	0.388179	3.068262	17.581255	2.393754	8.580743	0.007911	0.008809
3.530321	9.45066	0.004625	0.004035	0.126969	1.253129	1.620988	1.831495	0.502696	2.848491	23.404202	2.119842	11.089824	0.005302	0.009389
5.465189	6.469041	0.009006	0.009428	0.103949	1.422911	1.087971	1.382863	0.427828	3.096684	26.641203	2.443314	8.082889	0.010248	0.011454
1.518326	10.22607	0.008799	0.004351	0.028368	1.064597	1.756035	1.551266	0.538829	3.009971	25.515132	2.244049	10.961206	0.002894	0.009828
1.891235	9.204964	0.002606	0.004518	0.02539	1.203625	1.451726	1.720626	0.350741	3.46521	15.330245	2.420886	10.601637	0.005441	0.010923
3.934414	9.810552	0.009408	0.004558	0.09758	1.071758	0.709221	1.600232	0.401745	3.355275	19.118786	1.918325	8.970372	0.00332	0.010011
3.055678	6.965279	0.004012	0.002083	0.036704	1.452098	0.818752	1.432954	0.248419	4.10862	18.98945	1.71477	9.526988	0.003921	0.009217
1.927107	10.698908	0.003527	0.004401	0.086172	1.446247	1.057272	1.66743	0.267407	3.027378	20.515011	1.941653	11.552537	0.006966	0.009575
4.947137	10.987501	0.006497	0.005914	0.071857	1.360472	0.993293	1.776467	0.509329	3.729319	20.904051	2.333673	10.173395	0.007098	0.009814
0.878208	5.944904	0.010751	0.005564	0.06614	1.28951	1.791811	1.914415	0.389469	3.772511	22.35699	1.672531	10.07089	0.003545	0.010812
3.678862	7.368108	0.004332	0.009854	0.1219	1.557623	2.018168	1.424854	0.3389	3.042664	18.013405	2.527933	9.551145	0.003185	0.009071
4.019437	4.723957	0.005009	0.005413	0.071094	1.267645	1.650949	1.693544	0.496078	3.381285	16.451332	1.927581	11.256087	0.00246	0.01011
2.054097	9.155502	0.010163	0.008924	0.019049	1.298448	1.571128	1.886843	0.485197	3.79599	21.349199	1.506222	11.376275	0.01052	0.009137
3.773276	8.342319	0.001668	0.006126	0.060752	1.306514	1.258535	1.605974	0.422953	3.285153	19.57622	1.746299	8.182106	0.003052	0.009786
2.348252	13.316916	0.002365	0.00248	0.088867	1.230746	1.346761	1.448714	0.458515	3.562885	14.37985	1.896212	10.370052	0.006793	0.009854
5.370047	9.329986	0.009168	0.002672	0.107346	1.457753	1.676248	1.685681	0.391246	3.216375	20.343271	2.622096	10.218375	0.006099	0.009632
3.832237	3.256736	0.008274	0.006786	0.109185	1.527037	1.66328	1.904901	0.335977	2.54757	24.616688	1.73274	8.736406	0.010443	0.010292
4.069243	5.480487	0.004767	0.010765	0.077583	1.232699	1.468496	1.851615	0.456388	2.918953	17.434448	1.871802	11.306238	0.007371	0.011068
2.690883	5.622467	0.009038	0.008536	0.024718	1.182524	1.480569	1.649266	0.363581	3.327469	18.878135	2.252361	8.987555	0.008666	0.009893
6.303395	9.668692	0.007722	0.003379	0.073599	1.215141	1.15372	1.626668	0.435963	3.744656	24.303271	1.964574	10.424969	0.004863	0.009261
3.090906	6.15117	0.002957	0.005114	0.031874	1.425689	1.485004	1.759146	0.394433	3.817867	27.395336	2.300067	10.273131	0.007622	0.009708
6.157516	8.698727	0.007185	0.004937	0.057313	1.376448	1.398513	1.57503	0.371811	3.33033	12.864909	2.106176	9.099828	0.009101	0.010345
5.632378	4.232101	0.005978	0.001889	0.068105	1.160194	1.330442	1.709735	0.474345	3.302556	18.230563	1.561492	9.293875	0.006504	0.009656
0.710681	9.004759	0.007419	0.00637	0.098459	1.436575	1.421295	1.736147	0.460333	2.994541	13.852816	1.899719	8.70242	0.006001	0.010488
4.672492	10.413642	0.006179	0.00775	0.091979	1.570911	1.188958	1.561127	0.534696	3.591355	17.083367	2.025515	8.344384	0.005345	0.01072
2.092249	11.599947	0.007018	0.005638	0.080389	1.108373	1.552493	1.489457	0.379437	3.923512	26.227885	2.184985	9.271187	0.005823	0.011183
5.508266	10.482646	0.010527	0.001275	0.117582	1.321087	1.542428	1.70186	0.327675	3.667358	22.171755	1.990865	9.111446	0.008398	0.01076
1.80439	14.722194	0.003501	0.005212	0.074589	1.144379	1.320222	1.791422	0.369243	3.602429	19.510244	1.916612	9.491189	0.007746	0.008859
3.013639	3.610636	0.004538	0.005514	0.008544	1.251487	1.336338	1.714039	0.325947	3.424717	11.717675	2.214754	8.424364	0.0072	0.010867
3.962446	11.371174	0.002449	0.00842	0.079676	1.493915	1.696305	1.927411	0.313941	3.652104	17.317544	1.993449	9.94998	0.006744	0.010167
4.195778	7.991099	0.004386	0.002339	0.08321	1.31375	0.768405	1.727134	0.281419	4.040486	13.944449	2.19034	9.040811	0.001858	0.008584
2.171797	7.602798	0.009639	0.00419	0.055642	1.33241	1.358062	1.455461	0.479828	3.176273	24.376735	2.136786	9.472098	0.005702	0.010074
2.841611	9.504419	0.006903	0.004664	0.129054	1.28749	1.201492	1.65642	0.43825	3.519426	13.154002	1.533235	10.139809	0.00511	0.009471
1.775415	6.328846	0.004154	0.009591	0.08231	1.561704	1.307466	1.638306	0.463412	3.150574	14.89107	1.720435	10.444101	0.00638	0.008971
6.017192	9.994478	0.007801	0.006231	0.070848	1.166468	0.694065	1.797808	0.445433	3.549147	15.653333	2.085595	9.760161	0.00521	0.009344
1.805645	11.170628	0.005607	0.004979	0.048725	1.451834	1.665361	1.404278	0.474271	3.371021	18.952425	1.6961	8.634263	0.005684	0.009787
4.256273	7.000546	0.004372	0.006891	0.107028	1.636863	1.137935	1.797714	0.362008	3.514622	19.504138	1.981126	10.363591	0.00585	0.009722
0.629602	8.373948	0.008598	0.005881	0.037376	1.465654	1.747021	1.839501	0.430484	3.089479	20.443655	2.333175	10.781715	0.007739	0.009543
1.451762	5.691493	0.001686	0.008022	0.110276	1.22675	1.525757	1.447764	0.338031	2.967554	15.800597	1.572212	9.335449	0.003454	0.009242
3.583984	8.151966	0.003955	0.01016	0.084643	1.518128	1.91517	1.599439	0.457099	2.883552	13.83467	1.497526	9.736391	0.003373	0.009094
1.649131	3.618671	0.008414	0.007359	0.029537	1.626618	0.833336	1.910636	0.324781	2.561928	20.389584	1.866093	9.512087	0.007843	0.010459
1.885317	7.367915	0.007655	0.004698	0.023367	1.377154	1.2225	1.730307	0.428832	3.257027	16.747107	1.987279	9.580185	0.010816	0.011056
2.655885	13.98786	0.00646	0.008896	0.100696	1.170706	1.311681	1.626392	0.445792	3.30898	17.822832	2.420656	9.675797	0.001137	0.010286
2.829962	8.833453	0.002021	0.007846	0.134285	1.459056	1.422724	1.819637	0.400467	2.62137	27.17468	1.884288	10.253471	0.004599	0.010302
4.478046	5.66788	0.004536	0.003276	0.03061	1.603251	1.363219	1.551128	0.334914	3.111903	16.616727	2.158427	11.135959	0.00914	0.009629
0.941742	11.238536	0.00549	0.004333	0.115756	1.26963	1.457981	1.615692	0.381293	3.55655	22.239353	2.390863	10.670099	0.006113	0.010017
2.505635	9.27417	0.010732	0.006208	0.097244	1.28143	1.203849	1.780743	0.394779	2.985833	21.066355	1.736957	9.121498	0.003746	0.008406
3.55881	14.405415	0.008133	0.002011	0.021447	1.361558	1.206036	1.633061	0.276081	2.920219	20.221373	1.942493	8.862162	0.006193	0.010477
2.041337	6.507952	0.005577	0.002731	0.126227	1.166524	1.295021	1.73438	0.50794	3.300994	14.346598	1.487498	9.763606	0.006525	0.010344
4.187053	13.586116	0.004128	0.002537	0.042645	1.069786	2.050792	1.749078	0.402996	3.366042	23.12808	1.342427	9.973246	0.007267	0.009148
2.729323	10.700734	0.008397	0.006362	0.062001	1.43388	1.283874	1.628255	0.449841	4.046501	17.224671	2.457701	8.185488	0.005116	0.010207
2.106962	6.845245	0.005933	0.006322	0.103974	1.257871	1.056041	1.652566	0.312361	2.829135	21.444111	1.892099	9.347593	0.004761	0.010096
5.387812	8.655589	0.003434	0.002941	0.05643	1.18069	1.339289	1.377607	0.421265	3.803449	17.369473	2.044973	10.300728	0.004929	0.009887
3.672786	10.9065	0.002813	0.003421	0.102429	1.494608	1.112689	1.719663	0.497636	3.53467	22.331268	1.716482	9.91324	0.006547	0.009505
3.635937	9.60577	0.009991	0.007492	0.004675	1.392274	1.227214	1.790365	0.531454	3.502675	24.289193	2.312524	8.610353	0.006037	0.011457
2.319853	8.956026	0.009763	0.007314	0.087861	1.146492	1.843154	1.596673	0.327276	2.801725	15.906433	2.509978	11.489973	0.002633	0.008441
3.259607	12.911974	0.006191	0.002153	0.07388	1.422624	0.940699	1.94079	0.405427	3.923648	24.438467	2.268239	10.868323	0.00592	0.010957
2.737776	8.786683	0.00545	0.007146	0.060995	1.419848	1.375534	1.76877	0.31829	2.823769	18.861681	1.965852	10.970845	0.005639	0.010115
2.137963	6.242324	0.006509	0.007911	0.065762	1.250497	1.152873	1.477733	0.46315	3.327198	16.853499	2.223215	9.841328	0.0033	0.008833
2.969596	5.81581	0.002749	0.004619	0.107513	1.255614	1.633734	1.77303	0.454365	3.635823	13.608891	1.660126	9.865855	0.002718	0.010999
4.131874	10.759607	0.005278	0.004834	0.04424	1.245967	1.563531	1.76225	0.434173	2.648584	25.180244	1.688525	8.787582	0.00803	0.008766
2.821392	11.624139	0.005345	0.001265	0.121976	1.29909	1.408614	1.613443	0.543474	3.424349	12.214657	1.930485	10.555285	0.010435	0.009817
4.098996	3.166867	0.003557	0.009332	0.112656	1.35331	0.532843	1.545567	0.413083	3.279911	21.843964	2.082379	8.256795	0.002862	0.009348
3.961127	13.243033	0.006554	0.006758	0.093297	1.445334	0.862642	1.429261	0.373703	3.738332	18.077056	2.016522	10.183059	0.007	0.010371
5.891134	7.471798	0.00687	0.001312	0.054476	1.312436	1.730724	1.832563	0.376018	3.702879	20.649497	2.553548	9.994402	0.00675	0.010782
3.439295	5.198734	0.00701	0.004963	0.080933	1.373485	0.888727	1.658985	0.417834	3.790882	21.918374	2.295548	11.421818	0.001637	0.010638
4.38143	5.372653	0.005077	0.010383	0.064216	1.307654	1.879182	1.654435	0.489163	3.417444	23.795999	1.813602	9.199854	0.005085	0.011269
4.990105	9.410123	0.004235	0.006413	0.124406	1.48153	1.793667	1.638462	0.365457	4.023505	13.338394	2.189367	11.069622	0.00741	0.010581
